start_s,text
4669,みあちーずｗ
4669,ｗｗｗ
4670,みあちーずｗｗ
4671,草
4671,そうそう、るかこさん無視ｗ
4671,草
4672,みやちーず
4672,みあちーずえ
4674,ジャイアニズムww
4674,つまり、みあちが３人？
4679,早速とは
4679,湖南とみあちでみあちーず
4682,みあち三人に勝てる気がしねえ・・・
4684,早速とは
4686,もうこんな時間よ
4686,早速ではないｗ
4686,さっそくとは
4689,早速(早速とは言ってない)
4690,レアチーズみたいになってきた
4693,るの要素よｗ
4694,寝る時間が…
4695,早速に謝るとはw
4699,早くて速いなのに
4707,人間ビスw
4709,人間椅子？
4709,人間イスｗ
4713,人間栗鼠？
4713,ｗｗ
4714,どこかのバンドみたいな名前だ
4716,人間椅子かよw
4718,人間リス？
4719,人間椅子？人間リス？
4721,人間ビスか
4722,ふむ
4722,人間リス？
4723,リス人間
4724,あにまーれじゃん？
4725,人間リスｗ
4725,w
4726,:chipmunk:
4727,いいじゃん
4727,げっ歯類?
4728,リスね
4728,あ、リスw
4731,食べたい方ですか
4733,人間イス(大いなる種族)
4734,アメコミにそんなヒーローいたな…
4734,人間ディス
4735,人間:chipmunk: 
4735,森にいるやつね
4737,リス
4738,どんぐり好きそう
4741,あにまーれのリス担当
4742,人間リス、ビジュアル想像するとちょっとこわい
4742,チタタプ
4743,こないだリス食べたいって言ってた人いませんでした？
4743,人間栗鼠「へけっ！！！！」
4744,栗鼠に人間入ってんの？
4747,人面リス？(難聴)
4747,どちらにせよサイコの気がある
4747,人間リス
4748,みあちーずで
4749,人間リスすき
4751,どんな説明よw
4751,なかなかイケてる
4755,語呂は良いですねw
4755,絵本書いてそう
4756,明快ｗ
4760,キメラかな？
4761,チタタプ…チタタプ…
4766,時計じかけの人間とか？
4768,屯田兵みたいなリズム
4770,みあち＞リスは食べないよ
4775,ああ
4777,リスはかわいいから食べない
4777,むしろ「人リス」の方がいいんじゃね？
4779,辛辣ｗ
4780,ななしーず
4785,人間リスでいい気がする
4786,芸人失格は探すと居そうだなぁ
4786,芸人失格は自虐が過ぎるw
4788,芸人失格とか先輩芸人にダメ出し喰らいそうな名前してる
4789,クソデカ羅生門みたいな
4790,じゃあ芸人合格で
4794,人間失格の人も人間だからｗ
4795,折れた竜骨をもじって…
4804,人間リス良いような気がする
4807,裸生門
4810,夜警ビンゴ
4815,人間リスいいと思うけどね
4815,わからんと思うw
4820,シンプルに芸人ですねｗ
4820,やまなしもじっておちなし
4826,人間リス:chipmunk:
4831,人間失格してからが芸人スタートみたいなとこある
4840,人間リス普通に良いと思いますけどね
4841,最初から身ぐるみはがされてそう
4843,肩にリス乗せましょ
4843,人間失格が一文字も残ってないw＞芸人合格
4844,とかとんとんず
4846,うんうん
4847,人間リスは覚えやすい
4847,それはいい
4847,人間失格して芸人合格
4849,古参名乗れるな
4852,いいね
4853,次期あにまーれ新メンバーかな・・・
4860,あ、格が残ってた
4860,あのときの！！ってなるねw
4864,人間リス大成しちゃったら面白いな
4867,まあポジティブで良いと思うで
4869,略して人リスだね
4869,人間リスって元ネタ人間椅子？
4873,人を忘れないでw
4874,格だけ辛うじてw
4875,まじ？
4880,ひんなひんな
4880,リス食べたくなることある…？w
4881,リス食べれるんすかｗｗ
4881,あ
4881,食うとこ少なそう
4882,あいつはわしが育てた
4882,リスって可食部あるん？
4884,アンリアルライフでしてましたねｗ
4887,そうね
4888,可食部少なそう
4890,草
4890,リス食べたいはわからない
4890,草
4892,言ってましたねｗ
4892,草
4893,草
4893,さすみあ
4893,言ってたねｗ
4893,ﾋﾟﾖｫ･･･
4894,鳥食べながらねw
4894,草
4895,ぴよぉ…
4896,ﾋﾟﾖｫ・・・
4896,食用のリスってあるのやろか…？？
4897,草
4897,草
4898,くくたそ…
4898,くくたそ……
4898,:poultry_leg:
4899,サイコみあでたな
4900,みあち大好きかよw
4902,チキンは別物…
4902,その話好き
4903,みあちは愛されキャラなんだなぁ
4903,草
4904,ﾋﾟﾖｫ…
4905,ﾋﾟﾖｫ
4906,くくさん・・・
4906,ﾋﾟﾖｫ…
4907,ほんまや…
4907,言ってたねｗ
4909,草
4909,ﾋﾟﾖｫ
4909,珍獣屋でしたっけ？
4909,草
4910,みあちデッキが潤う
4910,かわいいけどおいしい
4910,（もぐもぐ）
4910,肉のクセは無さそうなイメージ
4910,くくたそ…ﾋﾟﾖｫ…
4911,ﾋﾟﾖｵ
4912,草
4913,ﾋﾟﾖｫ...
4914,ﾋﾟﾖｫ｡｡｡
4914,くくさんのダンス練習レベル高そう
4915,w
4915,身が少なそう
4921,ネズミならオーストラリアで大量発生したそうだが
4921,かわいいは美味しい
4928,無自覚にイジるなw
4933,シーズンあるんだ
4937,どう調理するんだ
4938,リスに旬があったのか…
4938,あるんすね
4939,尻尾はどうなってんやろ？
4942,肉が少なそうだからな～
4944,命にチキンと感謝してるんだよ
4945,旬があるのか…
4945,リスにも旬があるのか
4946,食べれる部分は少なそう
4947,ワニとか美味しそうだよね、珍獣屋
4947,専門で狩りそうもないですしね
4953,ほうほう
4954,あらっ
4955,ほう
4955,3B美味しいのわかる
4955,3Bって、どこに売ってるのｗ
4955,おお
4956,柔らかいな:droplet:
4956,ほうほう
4960,いまリスが旬ですよ！
4963,ほう
4964,一大イベントだな
4965,お父ｗ
4966,ほうほう
4970,ほう
4970,盛り上がるやつやぁん
4970,ほぉほぉ
4974,ほうほう
4975,パパが関門か
4975,おー
4976,ほうほう！
4979,女性の方ですか
4980,伏線を張る、とな…
4982,なるほど
4982,これは大変はイベントだ
4982,あら楽しそう
4983,まともな悩みだ
4983,伏線を張っていくのか
4983,なるほど、いいですねえ
4986,のび太の結婚前夜　は進みすぎか
4988,重大な役だ
4992,爆発しろ！
5000,あー
5001,良いっすね〜
5002,あれは名作
5003,おお―確かにピッタリ！
5003,これ投稿者男性だったらどうなるんだ
5005,そっち？！
5006,花嫁の父はさすがに古いか
5009,マンマミーヤいいですね
5010,作品じゃないけど、さだまさしの親父の一番長い日とか
5011,なるほど
5011,助かる
5014,さだまさし「親父の一番長い日」
5018,マンマミーヤか
5027,顔は出てくるｗ
5027,時間大丈夫？
5028,繋がれ
5028,なんか白ハンカチかじりたそうに嫉妬の顔してるるかこさん
5058,ふむふむ
5061,はー
5064,ふむふむ
5065,彼氏さんにお父さんの前でマンマ・ミーア歌ってもらお
5066,うんうん
5066,あってます
5075,ABBAだね
5076,ABBAですから！
5076,アバです
5077,ABBAの曲はのれますよね
5079,ABBAですね
5085,合ってます
5087,ほうほう
5089,有名よね
5090,うんうん
5091,あ　それは知ってる
5092,劇団四季みたなあ
5095,お歌助かる
5096,ダンスしかできてないｗ
5097,おうた助かる
5100,聞いたことある！
5100,ABBAのダンシングクィーン
5102,曲だけ知ってる
5102,聞いたことあるー
5104,Dancing Queenかな？
5104,ダンシングクイーン♪
5105,アパはホテルだからね
5107,お歌助かる
5108,有名曲
5110,「パパは単身赴任～♪」ですね。
5111,ダンシングクイーン
5112,天てれで知った
5121,うんうん
5125,自分の目で確かめてくれ！！
5125,家族で見たい作品
5125,わぁ〜頑張ってください！
5128,父親が察せるかが問題だね
5130,何と言うか、ちょっと「うっ」とする話だな…（汗）
5136,ホットドッグ
5139,セブンとかじゃなくて良かった
5146,頑張ってください！
5157,あったね
5163,未来がありますね
5168,へー
5169,ほぉー
5169,おお！！
5173,ほう
5175,うんうん
5175,ほぉ
5177,おお
5179,おおお！
5179,素敵ですね！！
5180,後日談いいですね。
5183,おお
5183,嬉しいどす
5184,最後だ！
5187,あら早い…
5187,うん
5190,いつもどおりですな
5195,2時半ですよ
5195,いつも通りだね
5196,平常運転ですよ
5197,予定通り
5197,うんw
5199,いつも通りですね
5199,おかしいな・・・
5200,いつも通りですね
5201,もう３時間位しか寝れないね
5202,30分で終わらせようとしなきゃ…
5202,通常営業
5202,あと3時間でリハ…
5203,しっかり眠って；；
5204,そろそろ諦めた方が
5206,90分枠なので通常運転
5206,四捨五入すればセーフ
5207,いつも通り
5208,いつも通りですね
5208,30分で終わろうとすればいいと
5209,通常の2時間コースです
5211,30分で終わろうと思えば1時間に収まる？
5213,おおー
5216,いつもの
5223,おお〜
5226,チャンスは掴み取るもの
5230,ほうほう
5235,ﾏｯﾃｲﾀﾀﾞｹﾙ
5236,おぉー！頑張って
5237,ﾏｯﾃｲﾀﾀﾞｹﾙ
5244,チャンスがあったら踏み込んじゃえ
5251,やってみるのも経験よ
5251,なるほど
5255,お水ありがとうございます
5256,半沢直樹
5259,背中を押すだけか、覚悟があるのは素晴らしい
5263,おみずえらい
5267,ほう
5268,お水たすかる
5270,おおなつかしい
5271,ほう
5274,懐かしいねぇ
5277,ほう
5278,ほうほう
5280,懐かしいね
5281,お水私も呑みます
5283,懐かしいですね
5284,あー、良いねぇ
5285,懐かしい
5285,ほうほう
5291,「やらない後悔より・・・」のやつかな
5291,マット・デイモンすこ
5293,懐かしい
5294,グッドウィルって会社あったよね
5295,90年代だったかな
5296,97年みたいですね
5300,マッドデイモンのか
5300,懐かしい
5307,あれは良い話
5311,あーー
5317,ジェイソン・ボーンだね
5317,ほう
5318,ほうほう
5324,なんかこの前イリーガルな動画で見たことあるやつだ…
5325,知ってる
5326,門前の小僧習わぬ経を読む
5328,天才清掃員
5329,名作ですねぇ
5330,最終定理解いちゃうんだっけ？
5331,この問題を解いたのは誰だ！
5344,カウンセリングの名作
5349,うんうん
5371,うんうん
5371,ロビン・ウィリアムズは名優よね
5383,最強のふたりみたいだ
5384,へー
5385,俳優でも通じるのでｗ
5393,ほー
5415,またヤンキーw
5416,ヤンキー恐い〜
5420,ヤンキーのイメージがｗ
5426,でたわねりゅうじくん
5426,本日ヤンキーがち
5427,リュウジ君は伏線だった！？
5428,うんうん
5429,ちょいちょいでてくるリュウジ君
5438,まぁアメリカなので
5445,いい説得です
5447,うわぁかっこいい…！！
5449,うんうん
5451,なるほどなぁ
5453,なるほど
5453,なるほど
5456,分かりやすい説得
5456,良い事言うね
5461,かーっこいい！！
5465,成程ね。
5468,的確なアドバイスだねー
5470,りゅうじクン良いこと言う
5474,才能は活かすもの
5475,ヤンキーっていい事言うよなぁ
5476,仲間らしいセリフだよなぁ
5477,なるほど
5479,いいこと言うなぁ
5480,カッコ良過ぎますね
5482,アメリカ的な例えだなぁ
5485,Giftというやつですね
5487,ドリームもいい作品
5492,合ってます！
5497,「君のせいじゃない」は神シーンだな
5502,作品混ざってませんかね
5505,Hi Rukako　こんばんわ
5506,りゅうじクンすげぇ
5507,ベンアフレックだっけ
5514,ヤンキーは友達に優しい
5522,メンサ？
5525,IQ高い人しか入れないやつね
5527,ああ
5531,すごい
5534,おお
5537,へぇ
5538,ヤンキーは人生経験積んでるからね
5538,えーすごいご友人…
5538,すごい
5539,すごい
5539,すごいね
5541,そんな知人がいるのか！？
5541,はえ〜
5543,知人にいるのすごい
5548,特殊な友達が…
5549,すげえ
5550,そやさんもメンサ手前のIQだったような
5550,すごいなー
5552,おおーすげー
5552,すごい・・
5555,すごっ
5556,メンサの人って本当に頭いいのかな
5556,るかこさんは素敵だから大丈夫
5557,ハイレベルですね
5565,大学でMENSAすごすぎる…
5567,一瞬るかこさんが入っているのかと思った…
5567,やっぱるかこさんもその手の人では…
5575,るかこさんもIQ高そうだけどなー
5575,無知の知
5577,すごい友達・・・
5580,るかこさんにはるかこさんにしか無い良さがあるんですよ
5581,オタクの早口も一緒かもしれない
5585,ぴったりな作品だ
5590,そんなにハイレベルな人がいるということはるかこさん結構いい大学出てそうだな
5597,るかこさんは文学センスに振ってるタイプだからええんや
5598,1時間30分枠でした・・・
5604,マットデイモンは名作多い
5605,ぴったりだな！
5606,すごいっす
5606,今回も1時間ぴったりでしたね
5607,ピッタリだったね！
5608,予定通りね、予定通り
5609,タイムキープかんぺき！
5609,予定通りの1時間半
5609,予定通りね
5610,予定通り・・・？
5610,・・・？
5611,予定通りね
5611,予定通りだな！
5611,予定とは…w
5612,ピッタリですね！
5613,実に予定通り
5613,ピッタリ！！
5613,1時間半ちょうどいい！
5613,ピッタリで草
5613,予定通り・・・ｗ
5614,バーチャルとは時差あるからな
5615,予定通りですね
5616,いつもの
5617,ピッタリでしたね！
5619,予定通り
5619,そっすねー
5620,予定通りです
5622,そうですね（脳死）
5623,予定通りだな！
5623,予定通り
5623,タイムキープばっちり
5625,予定通りで読み通り^^;
5627,予定？
5628,予定道理
5628,くくたその配信と同じ現象
5628,予定取りヨシッ！
5628,予定通り（4分オーバー）
5630,うん、予定通り…？
5633,予定という言葉を辞書で引きたい
5633,睡眠時間約3時間ほどしかないが大丈夫だろうか
5634,予定通り(錯乱)
5637,結局しちゃいましたねｗ
5641,大丈夫よ
5642,ちゃんと寝てくださいね
5644,配信あって嬉しかったですよ
5645,ちゃんと寝れそうですか？
5649,来週！
5649,なるべく早く寝てくださいね
5652,ちゃんと寝てね
5652,楽しみー！
5652,ちゃんと寝てね
5654,楽しみです
5655,しっかり寝てもろて
5657,はーい
5657,Twitter見てるんで大丈夫ですよ。練習ファイトです。
5659,楽しみ！
5659,るかこちゃんが心配だけど配信は嬉しかった
5660,みるちーずのグッズ楽しみ！
5661,ちゃんと寝てね
5662,しっかり休んでくださいね
5662,イベント楽しみです
5663,楽しみ！
5663,はーい
5664,そうか、ついに来週か…
5665,コンディションに気をつけて
5665,楽しみです！
5668,寝ますか？寝ませんか？
5668,楽しみにしてます。ちゃんと寝てくださいね。
5669,楽しみにしてます
5671,ちゃんと起きれますか？
5672,無理しない程度に頑張ってね
5672,練習に備えてゆっくり休んで～
5672,ちゃんと起きれますか
5673,養命酒万能説
5673,養命酒万能！
5674,問題は起きれるかですが
5674,ｽﾔｱ:sleeping_face:
5674,ちゃんと寝てもろて
5674,3時間いけるね
5676,すばらじゃん
5676,だけってことはない
5677,しっかりねてください
5678,なるべく寝てくださいねｗ
5684,寝ても、時間には起きるのよ
5685,寝つきがいいのうらやましい・・・
5685,ちゃんと寝てちゃんと起きてね？
5692,3時間は寝れますねー
5695,イベントほんとたのしみ
5696,お水ありがとうございます
5700,本当にちゃんと起きれるのだろうか？
5703,3時間でも寝れれば何とか
5720,ライブ前はリソース持っていかれるのどこでもよく見ます
5723,こればかりはね
5725,おぉ
5726,しゃーないよ
5727,ほう
5728,イベントが楽しみですからじっと待っております
5728,イベントまではしょうがないですね
5729,イベントが終わるまでは仕方ないですよ
5730,さすがに前日は･･･
5730,前日ですからねｗｗｗ
5731,来週は流石にお休みしようｗ
5732,無理しないでね
5733,無理せずに
5733,仮眠は90分がベストらしいので参考程度に
5734,来週はさすがに裏ラジ休んでｗ
5734,いや、駄目でしょw
5735,本番前日はさすがに休みましょう
5735,さすがに・・・
5735,さすがに厳しいねえ
5735,大きなイベントですからね～
5737,前日だから無理せんでもろて
5738,無理のない程度に
5739,このＢＧＭ軽快で好き
5740,前日は・・・
5741,イベント前日スペシャル回で
5741,前日はどうだろう・・・？
5742,さすがに休んでもろて
5744,ちょっと早めにしましょ
5745,あまりご無理はなさらずに
5745,ああ、なるほど
5745,ってことは1時間だな
5747,無理は禁物ですからね
5747,いっそ動画とかで。
5749,流石に自重も考慮してもろてw
5749,前日はどうかなあ
5750,30分（1時間）
5751,時間早めに？
5751,イベントも痛し痒しよな(どこでも言っている）
5752,それは一時間になるやつですね…
5752,前日くらいは早めに寝た方がいいけどね
5752,前日は別の時間にしてもいいのよ
5753,やってくれるの助かる
5753,いやそれはちょっと…
5754,それだと1時間半だな
5754,１５分くらいの雑談枠ラジオくらいにしときましょ
5755,え…ええ
5756,ち ゃ ん と 寝 ろ
5757,よし、一時間だな
5757,つまり１時間か
5758,ミニラジ期待してます
5761,でも30分予定って1時間コースだよね
5765,ふつおたオンリー回とかでもいいかもね
5771,30分ということは1時間ですね
5776,名案
5776,15分w
5778,いやーそれでも1時間30分だな
5779,４５分かな？
5780,1時開始じゃなくてもうちょっと早めにしていただいても
5784,10分の気持ちでもオーバーしそう
5784,前説で終わりそうw
5784,いや、45分はかかりそう
5787,１５分だとワンチャンお便りに入れなそう
5788,名案
5790,ふつおたオンリーならいけそう
5791,いっそ開始時間早めちゃうのも
5792,15分はOPトークで消えそう
5794,สวัสดีครับ
5795,15分（1時間）了解！
5796,そうだね、15分(30分)がいいね
5796,るかこさんとカップ麺の3分話して待ったら麺のびのびになっちゃう
5797,難しいもんだなw
5798,ｗｗ
5798,30分に収められるか…
5798,おつした
5799,ww
5799,ｗｗ
5802,15分はいつもだとオープニングトークだけ...
5803,ですねｗ
5803,首絞め方向もたすかる
5804,あ、首絞められてしまう…
5804,もう遅いんだよなぁ
5805,ww
5805,首しめw
5805,首締めおつまーれw
5805,首絞めおつまーれｗ
5806,今日も面白かったです
5807,ｗｗｗ
5808,おつまーれ
5808,それがコンセントレーションになるならいいですね
5808,高評価しかないｗ
5809,おつまーれ
5810,おつまーれ
5810,おつまーれ！
5810,高評価2回はダメなんよ
5810,おつまーれ
5810,おつまーれ！
5810,おつまーれ！
5811,おつまーれ
5811,おつまーれ
5811,おつまーれ！！！
5811,おつまーれ！
5811,おつまーれ！
5811,おつまーれ
5811,おつまーれ！
5812,おつまーれ！
5812,おつまーれ！
5812,おつまーれ！
5812,おつまーれー
5812,おつまーれ
5812,おつまーれ
5812,おつまーれ〜
5812,おつまーれ！
5812,おつまーれ！
5812,おつまーれ！！
5813,おつまーれ！
5813,おつまーれ！
5813,おつまーれ
5813,おつまーれ
5813,おつまーれ！
5813,おつまーれ
5813,おつまーれ！
5813,おつまーれ
5813,おつまーれ
5813,おつまーれ！うっ
5814,おつまーれ
5814,おつまーれ
5814,ｗｗ
5814,おつまーれ
5814,おつまーれ！
5814,おつまーれ
5814,おつまーれ
5814,おつまーれ！
5814,おつまーれ　おやすみなさい。
5814,首絞められた
5814,高評価了解
5814,おつまーれ
5814,おつまーれ
5815,おつまーれ
5815,おつまーれ
5815,おつまーれ
5815,おつまーれ
5815,おつまーれ！
5815,おつまーれ
5815,おつまーれ！
5815,おつまーれ！
5815,おつまーれ！
5815,おつまーれ（首の折れる音）
5815,おつまーれ！
5815,おつまーれ
5816,おつまーれ。
5816,おつまーれ
5816,おつまーれ
5816,おつまーれ！
5816,おつまーれ！
5816,大事なことなので・・・ｗｗｗ
5817,おつまーれ
5817,おつまーれ・・・ウッ！！！！
5817,おつまーれ
5817,おつまーれ～
5817,おつまーれ！
5817,おつまーれ
5818,おつまーれ！
5818,おつまーれ！
5818,おつまーれ！
5819,おつまーれ（絞
5820,おつまーれ！
5820,おつまーれ！
5820,おつまーれ
5821,はーい！おつまーれ！おやすみなさいまし～:sparkles:
5821,おつまーれ！
5821,高評価・チャンネル登録・twitterフォロー
5821,おやすみなさい
5821,おつまーれ
5821,おつまーれ！
5821,おつまーれ！
5821,お疲れ様でした、おつまーれ！
5822,おつまーれ
5822,首絞めおつまーれ
5822,おつまーれ
5822,おつまーれ
5822,おつまーれ！
5823,おつまーれ！
5823,おつまーれ
5823,おつまーれ（永眠）
5824,チャンネル登録もよろしくね！
5824,おつまーれ
5826,おつまーれ
5826,おつまーれ
5826,おつまーれ
5827,やっぱ首絞めてる？？
5829,おつまーれ！
5833,おつまーれ！
5833,ウッ(首締め)
5834,皆さんお疲れ様でした、おやすみなさい
5834,おつまーれ
5836,だめだ。首締めがよぎるｗ
5836,おつまーれ
5838,最後のおつまーれか…
5840,みなさんお疲れさまでした
5842,この時間本当に素敵、今日もありがとうるかこさん
5845,おつまーれ！
5846,おつまーれこっわ
